Name,Description,Thumbnail,Official Website,Location,Industry,Url
EcoFactor,EcoFactor is a cloud-based home energy management platform providing services to utilities and home service providers.,https://golden-storage-production.s3.amazonaws.com/topic_images/6201825ca6ab471da67053c6cb740819.png,http://www.ecofactor.com/,"Redwood City, California, Millbrae, California","Internet of things (IoT), Big data, Energy efficiency, Enterprise software, Cloud computing, Energy, Service provider, Energy management, Vertical SaaS, Software as a service (SaaS), Software",https://golden.com/wiki/EcoFactor-NMG4ZGG
SynergySuite,"SynergySuite is a Lehi, Utah-based company founded in 2011.",https://golden-storage-production.s3.amazonaws.com/topic_images/76017046930844d0ab809f127e785893.png,http://www.synergysuite.com,"Lehi, Utah","Restaurant, Hospitality, Cloud computing, Software as a service (SaaS), Management, Software, Enterprise software",https://golden.com/wiki/SynergySuite-XKE5VXA
Breezeway (company),Breezeway is a Boston-based company founded by Jeremiah Gall.,https://golden-storage-production.s3.amazonaws.com/topic_images/d3f827d161284dc48a0508a7272de17e.png,https://www.breezeway.io/,Boston,"Property management, Vacation rental, Enterprise software, Software as a service (SaaS), Cloud computing, Software, Real estate agency",https://golden.com/wiki/Breezeway_(company)-639VXXZ
Acorio,"Acorio is a Boston-based, NTT DATA company and functions as a 100% ServiceNow exclusive consultancy. The company was founded by Frank Selldorff in 2012.",https://golden-storage-production.s3.amazonaws.com/topic_images/9432392cdf64453b8c8525019318c2c2.png,http://www.acorio.com,Boston,"Cloud computing, Enterprise software, Software as a service (SaaS), Information technology, Software, Business development, Analytics, Consulting, Technology",https://golden.com/wiki/Acorio-639VEPZ
Datacraft Solutions,"Datacraft Solutions is a Durham, North Carolina-based company founded in 2002 by Matthew Marotta.",https://golden-storage-production.s3.amazonaws.com/topic_images/935839e8c69642aa904f96d779995363.png,"http://www.datacraftsolutions.com, https://turnsmith.com/","Durham, North Carolina","Supply chain management, Manufacturing, Software as a service (SaaS), Cloud computing, Software",https://golden.com/wiki/Datacraft_Solutions-EAVYVK4
EnergyWatch,EnergyWatch is a software company developing energy data management monitoring solutions for real estate portfolios and licensing.,https://golden-storage-production.s3.amazonaws.com/topic_images/0dd13aa94c484a4982953af53e7780aa.png,http://energywatch-inc.com,New York,"Energy management, Software as a service (SaaS), Cloud computing, Software, Greentech, Sustainability",https://golden.com/wiki/EnergyWatch-JNZEKP5
HappyCo,HappyCo is a company founded in 2011 by Jindou Lee.,https://golden-storage-production.s3.amazonaws.com/topic_images/b0cd57aa728b417391657d4fd7aaa203.png,"http://www.happy.co, http://happyco.com/","San Francisco, Australia, California","Tablet computer, Enterprise software, Software as a service (SaaS), Compliance, Cloud computing, Software, Finance, Financial technology",https://golden.com/wiki/HappyCo-ZXE35Y4
Kdan (software),Kdan is a company founded in 2009 by Kenny Su.,https://golden-storage-production.s3.amazonaws.com/topic_images/ce75aaa5847247c39a9ed54c60b642d7.png,http://www.kdanmobile.com/,"Taiwan, Huntingdon, Pennsylvania","Multimedia, Solution Analysts, Creative industries, Software, Software development, Productivity, Software as a service (SaaS), Cloud computing, Productivity software",https://golden.com/wiki/Kdan_(software)-639BZEG
Valimail,"Valimail is a San Francisco-based developer of cybersecurity, identity-based, anti-phishing solutions.",https://golden-storage-production.s3.amazonaws.com/topic_images/e143f423e9894059aceb90b15d7e7b23.png,"https://www.valimail.com, https://valimail.com/","San Francisco, United States","Security, Software as a service (SaaS), Electronic authentication, Information Systems & Services, Email, Automation, Cybersecurity, Email Security, Identity management, Cloud computing security, Cloud computing, Software",https://golden.com/wiki/Valimail-NMG5RAG
HireAthena,HireAthena is a San Francisco-based company founded by Mark H Goldstein.,https://golden-storage-production.s3.amazonaws.com/topic_images/ac6da2862e824b408c654d18f7ba904e.png,http://www.hireathena.com,San Francisco,"Business analytics, Small and medium-sized enterprises, Software as a service (SaaS), Cloud computing, Software, Financial technology",https://golden.com/wiki/HireAthena-JNZEG98
DataFeedWatch,"DataFeedWatch is a San Mateo, California-based company founded in 2012 by Jacques van der Wilt.",https://golden-storage-production.s3.amazonaws.com/topic_images/acc870aa40234fb19c8a6c56d4b637f4.png,http://www.datafeedwatch.com,"San Mateo, California","Comparison shopping website, E-commerce, Software as a service (SaaS), Cloud computing, Software",https://golden.com/wiki/DataFeedWatch-5K95NMM
Knowify,Knowify is a company founded in 2012 by Marc Visent.,https://golden-storage-production.s3.amazonaws.com/topic_images/ee1f5df33ecb4006b08291b8e5f77dae.png,http://www.knowify.com,"New York City, New York","Construction, Enterprise software, Software as a service (SaaS), Cloud computing, Software",https://golden.com/wiki/Knowify-NMG5ZA6
Certona,"Certona is a company that provides a real-time, AI-driven omnichannel personalization solution. ",https://golden-storage-production.s3.amazonaws.com/topic_images/58ded32ba58f411fa78931962a0d9a1b.png,http://www.certona.com,San Diego,"Personalization, Software, Software as a service (SaaS), Cloud computing, Information technology",https://golden.com/wiki/Certona-K46VEY8
springbig,springbig is a company founded in 2012 by Nat Shaul.,https://golden-storage-production.s3.amazonaws.com/topic_images/7c215732fcc247ceb898f914f3818a2b.png,http://www.springbig.com,"Boca Raton, Florida, United States","Loyalty program, Software as a service (SaaS), Cloud computing, Software, Advertising, Marketing",https://golden.com/wiki/springbig-39PGZ66
kaybus,Kaybus provides a knowledge automation solution for companies.,https://golden-storage-production.s3.amazonaws.com/topic_images/70f33428cf614bbb81425e648094c9c9.png,http://www.kaybus.com,"San Francisco, California","High tech, Knowledge management (KM), Software as a service (SaaS), Cloud computing, Software",https://golden.com/wiki/kaybus-AMBJKZ3
ClickUp,A project management platform with customization tailored to each individual project and team.,https://golden-storage-production.s3.amazonaws.com/topic_images/4a38ef87b391402b92043f7606aed832.png,"https://clickup.com, http://www.clickup.com","San Diego, Palo Alto, California","Productivity software, Project management, Issue tracking system, Software as a service (SaaS), Collaboration, Software, Document management system, DevOps",https://golden.com/wiki/ClickUp-YX9KG6Y
StrongArm Technologies,"StrongArm Technologies is a company founded in 2014 by Sean Petterson, Michael Kim, Rahul Bhansali and Justin Hillery.",https://golden-storage-production.s3.amazonaws.com/topic_images/b96044aa512f4caeb87ba3892182f1af.png,"http://strongarmtech.com, http://www.strongarmtech.com","Brooklyn, Rochester, New York","Internet of things (IoT), Software as a service (SaaS), Cloud computing, Software, Artificial Intelligence (AI), Big data",https://golden.com/wiki/StrongArm_Technologies-DBEGAA4
Shopmonkey.io,Shopmonkey.io is an auto repair shop management software company founded in 2017 by Ashot Iskandarian.,https://golden-storage-production.s3.amazonaws.com/topic_images/6df188d08cdb47ecae6bbf83f7893610.png,http://www.shopmonkey.io,"San Jose, California","Automotive industry, Software as a service (SaaS), Software, Management, Automobile repair shop, Cloud computing, Enterprise software",https://golden.com/wiki/Shopmonkey.io-MN4Z8JX
SyncOnSet Technologies,"SyncOnSet Technologies is a Los Angeles-based company founded by Alexander LoVerde, Brett Beaulieu-Jones, Dan Stefanis, Jeff Impey and Brett Beauliue-Jones.",https://golden-storage-production.s3.amazonaws.com/topic_images/28f296c4a640432fa98317f2012d6e22.png,"http://www.synconset.com, http://synconset.com",Los Angeles,"Filmmaking, Enterprise software, Software as a service (SaaS), Cloud computing, Software",https://golden.com/wiki/SyncOnSet_Technologies-K46VYBN
Obsidian Security,Obsidian Security is a company that produces a cloud detection and response Saas application to investigate breaches and insider threats.,https://golden-storage-production.s3.amazonaws.com/topic_images/12d714ba961c4f08af340cd294321a19.png,"https://www.obsidiansecurity.com/, http://obsidiansecurity.com","Newport Beach, California, California, United States","Computer security, Artificial Intelligence (AI), Cybersecurity, Security, Software as a service (SaaS), Compliance",https://golden.com/wiki/Obsidian_Security-PBW9XW4
RIVS,RIVS is a Chicago-based company founded in 2011 by David Wieland.,https://golden-storage-production.s3.amazonaws.com/topic_images/56727e6752d741aaae5bf57b3a347813.png,http://www.rivs.com,Chicago,"Staffing, Human resources, Recruitment, Software as a service (SaaS), Cloud computing, Software",https://golden.com/wiki/RIVS-EAVYXBA
Flatfile,"The seamless way to import, clean, and organize customer data.",https://golden-storage-production.s3.amazonaws.com/topic_images/7a72913bd59f489a8b9e45989e7fedbc.png,"http://www.flatfile.io, https://flatfile.io/",Denver,"Software as a service (SaaS), Data management, Business intelligence (BI), Data science, Cloud computing, Software, Technology",https://golden.com/wiki/Flatfile-GE8BMJP
CognitOps,"CognitOps is an Austin, Texas-based company founded by Alex Ramirez.",https://golden-storage-production.s3.amazonaws.com/topic_images/e44efc9eddaf496f91a491101a904bd6.png,http://www.cognitops.com,"Austin, Texas","Predictive analytics, Supply chain management, Big data, Machine learning, Enterprise software, Software as a service (SaaS), Cloud computing, Software, Artificial Intelligence (AI)",https://golden.com/wiki/CognitOps-4N9Y49E
Uberflip,Uberflip is a company founded in 2012 by Yoav Schwartz.,https://golden-storage-production.s3.amazonaws.com/topic_images/a36a8bda428840a4b747129477c45ef8.png,"http://www.uberflip.com, https://uberflip.com/","Canada, California","Content marketing, Business-to-business, Software as a service (SaaS), Content (media), Cloud computing, Software",https://golden.com/wiki/Uberflip-NMG53N6
Unito,"Unito is a project management tool connection software founded in 2015 by Eryk Warren, Marc Boscher and John Espinoza.",https://golden-storage-production.s3.amazonaws.com/topic_images/8d46057cd0914a9a9bf45fdbad6e5fe9.png,http://unito.io,"Canada, California, Montreal, Quebec","Data integration, Small and medium-sized enterprises, Business-to-business, Software as a service (SaaS), Cloud computing, Software, Collaboration, Solution Analysts, Productivity software",https://golden.com/wiki/Unito-R9DJ4V8
SkuVault,"SkuVault is a Louisville, Kentucky-based company founded in 2011 by Andy Eastes.",https://golden-storage-production.s3.amazonaws.com/topic_images/c25738fbb39d48658c510963e6aa6402.png,"http://www.skuvault.com, http://skuvault.com","Louisville, Kentucky","Business-to-business, E-commerce, Enterprise software, Software as a service (SaaS), Cloud computing, Software, Supply chain management, Warehouse",https://golden.com/wiki/SkuVault-R9DJ4AJ
Rypple,Rypple is a company founded by Daniel Debow.,https://golden-storage-production.s3.amazonaws.com/topic_images/e2070eb7ef294cae9cc4dfff7ec75ac0.png,http://rypple.com,"San Francisco, Canada","Productivity software, Cloud computing, Enterprise software, Software, Software as a service (SaaS)",https://golden.com/wiki/Rypple-JNZEMY5
Anvyl,Anvyl is a New York-based technology platform that uses data analytics for supply chain processes.,https://golden-storage-production.s3.amazonaws.com/topic_images/710fe205c6e64232b701a4b8dc7b544c.png,http://www.anvyl.com,New York,"Supply chain management, Manufacturing, Supply chain, Analytics, Vertical SaaS, Software as a service (SaaS), Cloud computing, Software",https://golden.com/wiki/Anvyl-YX9KBAB
Fashion GPS,Fashion GPS is a New York-based company founded in 2002 by Eddie Mullon.,https://golden-storage-production.s3.amazonaws.com/topic_images/7c9b9a19b283474f9f8681ed37fc0c2b.png,https://www.fashiongps.com,New York,"Fashion, Enterprise software, Software as a service (SaaS), Cloud computing, Software",https://golden.com/wiki/Fashion_GPS-R9DJX9W
Riivos,Riivos is a San Francisco-based company founded in 2006 by Michele McGovern.,https://golden-storage-production.s3.amazonaws.com/topic_images/f4b7ae1948bb49be886b64dfc2463fe3.png,http://www.riivos.com,San Francisco,"Financial technology, Software as a service (SaaS), Cloud computing, Software, Consulting, Marketing",https://golden.com/wiki/Riivos-EAVJKA6
WatchWith,WatchWith is a California-based company founded by Zane Vella.,https://golden-storage-production.s3.amazonaws.com/topic_images/44903e7ca7fb42bf94d8931d9b3b26d5.png,http://www.watchwith.com,California,"Social media marketing, Television, Advertising, Software as a service (SaaS), Film industry, Content syndication, Cloud computing, Software, Entertainment industry, Telecommunication",https://golden.com/wiki/WatchWith-99BRMEV
Fastly,Fastly is a San Francisco-based cloud computing company providing an edge cloud platform for users.,https://golden-storage-production.s3.amazonaws.com/topic_images/3bd71a54251d4b7c8effeb596df2f332.png,"http://fastly.com, https://www.fastly.com",San Francisco,"Information infrastructure, Cloud computing, Software as a service (SaaS), Content (media), Software, Open core",https://golden.com/wiki/Fastly-VWRNPAE
Bluenose Analytics,Bluenose Analytics is a software development company for SaaS companies.,https://golden-storage-production.s3.amazonaws.com/topic_images/aaab846e219441838e38bb9b564e06b9.png,"http://www.donmaclennan.com, http://bluenose.com","Fremont, California","Customer experience, Predictive analytics, Software as a service (SaaS), Cloud computing, Software",https://golden.com/wiki/Bluenose_Analytics-AMBWE4K
SMS Assist,"SMS Assist is a company providing exterior maintenance, facilities maintenance, interior maintenance, and property management services.",https://golden-storage-production.s3.amazonaws.com/topic_images/5540d1ec36f54574b6523d5aaed98d3f.jpeg,"http://www.smsassist.com, http://smsassist.com",Chicago,"Software, Software as a service (SaaS), Property management, Service industry, Enterprise software, Cloud computing",https://golden.com/wiki/SMS_Assist-JNZY9AN
Share Rocket,"Share Rocket is an Addison, Texas-based company founded in 2013 by Tim Capper.",https://golden-storage-production.s3.amazonaws.com/topic_images/b94d2bc8a85544e5af1cb20d367ee3fb.jpeg,http://sharereocket.com,"Addison, Texas","Broadcasting, Software as a service (SaaS), Social media, Cloud computing, Software, Entertainment industry",https://golden.com/wiki/Share_Rocket-XKE4GJ8
UserIQ,UserIQ is a company founded in 2014.,https://golden-storage-production.s3.amazonaws.com/topic_images/d7b9127839a245f59f05f0f3528ac3f6.png,https://www.useriq.com,"Atlanta, Dunwoody, Georgia","Business-to-business, Software as a service (SaaS), Cloud computing, Software",https://golden.com/wiki/UserIQ-EAVJJVR
Scope 5,Scope 5 is a Seattle-based software company offering sustainability reporting and collating services to help companies achieve greater sustainability in their operations and offer companies reporting on sustainability and related efforts where necessary.,https://golden-storage-production.s3.amazonaws.com/topic_images/a2ce4c71db0e4b33a5cb3767ed7addce.png,http://scope5.com,Seattle,"Business analytics, Sustainability, Enterprise software, Software as a service (SaaS), Cloud computing, Software",https://golden.com/wiki/Scope_5-GE8AKBM
Formspring,Formspring is a company founded in 2009 by Ade Olonoh.,https://golden-storage-production.s3.amazonaws.com/topic_images/6f7ab4abe5534d3db3cd3e2673496439.png,http://www.formspring.me,"United States, San Francisco","Microblogging, Software as a service (SaaS), Cloud computing, Software",https://golden.com/wiki/Formspring-NMG39P3
MindTickle,MindTickle is a company that has developed software tools for business sales,https://golden-storage-production.s3.amazonaws.com/topic_images/45ddf02f13d04f04a8781b847eee6c2c.png,"http://www.mindtickle.com, https://mindtickle.com","San Francisco, United States","Gamification, Enterprise software, Software as a service (SaaS), Sales, Technology, Sales management, Software, Cloud computing, Marketing, Training",https://golden.com/wiki/MindTickle-ZXEGNMP
xtraCHEF,xtraCHEF is an automated Accounts Payable and Cost Intelligence platform built specifically for the hospitality industry. ,https://golden-storage-production.s3.amazonaws.com/topic_images/53a798ae32ad44f7bcbe5a1f388ffb3b.png,"http://www.xtraCHEF.com, http://xtrachef.com","Manhattan, New York","Accounting, Restaurant, Software as a service (SaaS), Cloud computing, Software, Financial technology",https://golden.com/wiki/xtraCHEF-K46M39P
Cryptio,Cryptio is a Back-Office Infrastructure for crypto native organizations founded in 2017 by Antoine Scalia.,https://golden-storage-production.s3.amazonaws.com/topic_images/a5e127ded18247b48bb4dd94bedf5d36.png,https://cryptio.co,"Paris, France, United States","Financial technology, Cryptocurrency exchange, Blockchain, Cryptocurrency, Financial services, Enterprise software, Software as a service (SaaS), Cloud computing, Software, Accounting, Blockchain and cryptocurrency, Smart contract (blockchain), Digital currency, Bitcoin",https://golden.com/wiki/Cryptio-ZXE6MAM
Quantivo,"Quantivo is a Emeryville, California-based company founded in 2003.",https://golden-storage-production.s3.amazonaws.com/topic_images/1c74d82537d4480ab1fdee226f12b4f1.png,http://www.quantivo.com,"Emeryville, California","Business intelligence (BI), Cloud computing, Software as a service (SaaS), Software",https://golden.com/wiki/Quantivo-639EWGM
stensul,stensul is a company founded in 2016 by Noah Dinkin.,https://golden-storage-production.s3.amazonaws.com/topic_images/5dbe0c97be4b408e907c580941eaf7c8.png,https://stensul.com,"New York, New York City","Marketing, Enterprise software, Software as a service (SaaS), Cloud computing, Software, Adtech",https://golden.com/wiki/stensul-XKE6WEW
Firm58,"Firm58 is an Austin, Texas-based company.",https://golden-storage-production.s3.amazonaws.com/topic_images/1f0ce6eb97794c97bdfdceae4871b2b9.png,http://www.firm58.com,"Austin, Texas","Billing, Software, Finance, Software as a service (SaaS), Cloud computing, Financial technology",https://golden.com/wiki/Firm58-MN4W9Y6
OptimoRoute,"OptimoRoute is a Palo Alto, California-based company founded in 2012.",https://golden-storage-production.s3.amazonaws.com/topic_images/4f071d8e01fc43ac8860887d8f8afe9a.png,http://optimoroute.com,"Palo Alto, California","Logistics, Software as a service (SaaS), Cloud computing, Software",https://golden.com/wiki/OptimoRoute-39PBDXV
LawGeex,LawGeex is a company founded in 2014 by Noory Bechor.,https://golden-storage-production.s3.amazonaws.com/topic_images/886271f2cfc3490b82b90ab84f754fbd.png,http://www.lawgeex.com,"Tel Aviv, New York","Micro-enterprise, Small and medium-sized enterprises, Software as a service (SaaS), Artificial Intelligence (AI), Legal technology, Automation, Cloud computing, Software",https://golden.com/wiki/LawGeex-JNZVBXR
Xometry,"Xometry is a Gaithersburg, Maryland-based company founded by Laurence Zuriff.",https://golden-storage-production.s3.amazonaws.com/topic_images/eb43ebd9d1dd40d3be8ca5f808ccd808.png,"https://www.xometry.com, http://xometry.com","Gaithersburg, Maryland, Maryland","Computer science, 3D printing, Manufacturing, Software as a service (SaaS), Marketplace, On-demand, Batch production, Cloud computing, Software, Technology, Robotics, Machinery",https://golden.com/wiki/Xometry-EAVRDP8
MarketDial,"MarketDial is a company founded by Joseph Turner, Johnny Stoddard and Morgan Davis.",https://golden-storage-production.s3.amazonaws.com/topic_images/cf755775e158492684c913dfabc76762.png,http://MarketDial.com,"Utah, Salt Lake City","Enterprise software, Software as a service (SaaS), Retail, A/B testing, Software, Cloud computing, Analytics, Data analysis",https://golden.com/wiki/MarketDial-K46MDGM
Nanigans,Nanigans is a Boston-based company founded in 2010 by Ric Calvillo.,https://golden-storage-production.s3.amazonaws.com/topic_images/15cd759715c142ea93546617f95df477.png,http://www.nanigans.com,Boston,"Predictive analytics, Software as a service (SaaS), Artificial Intelligence (AI), Cloud computing, Software",https://golden.com/wiki/Nanigans-5K93GN3
Food Genius,Food Genius is a Chicago-based company founded in 2010.,https://golden-storage-production.s3.amazonaws.com/topic_images/9e186d18e4a3451fa06d3f861166c123.png,http://getfoodgenius.com,Chicago,"Big data, Restaurant, Data mining, Software as a service (SaaS), Cloud computing, Software, Analytics, Data analysis, Retail",https://golden.com/wiki/Food_Genius-K46M8XN
Shogun (company),A software company offering a platform for creating eCommerce websites. ,https://golden-storage-production.s3.amazonaws.com/topic_images/eb6d4ba8a36b4f2b86b5f1c832495845.png,http://getshogun.com,"San Francisco, Walnut, California","E-commerce, Software as a service (SaaS), Software, No-code / low-code development, Headless content management system, No-code, Cloud computing",https://golden.com/wiki/Shogun_(company)-5K936JG
Celtra,Company,https://golden-storage-production.s3.amazonaws.com/topic_images/5b8babd2f5d2443fbe80150e5803a62c.png,http://www.celtra.com/,Boston,"Mobile advertising, Adtech, Advertising, Software as a service (SaaS), Software, Management, Creative, Cloud computing",https://golden.com/wiki/Celtra-BWKXE5B
ZeroDesktop,"ZeroDesktop is a San Mateo, California-based company.",https://golden-storage-production.s3.amazonaws.com/topic_images/b3db2086267546caa82a4bed59d84372.png,http://www.zeropc.com,"San Mateo, California","Virtual desktop, Cloud computing, Software as a service (SaaS), Software",https://golden.com/wiki/ZeroDesktop-GE8KPV3
Playbook (company),Playbook is a New York-based company founded in 2017 by David Paulson.,https://golden-storage-production.s3.amazonaws.com/topic_images/97c7e1418d154375a53e9ed1c2ae3181.png,https://www.playbookapp.io/,New York,"Mobile commerce, Social media, Software as a service (SaaS)",https://golden.com/wiki/Playbook_(company)-8AR5668
Convictional,Convictional provides a business-to-business e-commerce platform for traders.,https://golden-storage-production.s3.amazonaws.com/topic_images/2669b8580dea462da39f104879c80860.png,"http://convictional.com, https://www.convictional.com/","Dover, Delaware, Toronto, Canada","E-commerce, Application programming interface (API), Business-to-business, Enterprise software, Marketing, Software as a service (SaaS)",https://golden.com/wiki/Convictional-W4B6NVK
Catch (company),"Catch is a company providing a benefits management platform for handling taxes, retirement, time off, health insurance, and student loan refinancing.",https://golden-storage-production.s3.amazonaws.com/topic_images/c61c12ca93a74554a2a8a356dce1a0b3.png,http://www.catch.co/,"Boston, New York, Iowa","Financial technology, Health insurance, Freelancer, Software as a service (SaaS), Gig economy, Insurance Technology, Cloud computing, Software, Insurance",https://golden.com/wiki/Catch_(company)-DBEY4Z4
Earth Class Mail,Earth Class Mail is a San Antonio-based company.,https://golden-storage-production.s3.amazonaws.com/topic_images/dbd5fde81f4243718d35a0a7ba77ed28.png,http://www.earthclassmail.com/,San Antonio,"Wealth management, Professional services, Small and medium-sized enterprises, Software as a service (SaaS), Cloud computing, Software",https://golden.com/wiki/Earth_Class_Mail-8AR5BKN
Axeda Corporation,Axeda Corporation is a company that connects world's products.,https://golden-storage-production.s3.amazonaws.com/topic_images/6f8a12c9ad8f4399841793d51b780b4f.png,http://axeda.com,"Foxborough, Massachusetts","Software, Software as a service (SaaS), Enterprise software, Internet of things (IoT), Cloud computing",https://golden.com/wiki/Axeda_Corporation-NMGPXZV
Enthuse,Company,https://golden-storage-production.s3.amazonaws.com/topic_images/ff79dadac51f47b28b39165f795daf3c.png,http://enthuse.com,"San Francisco, United Kingdom","Loyalty program, Sport, Location-based service, Fundraising, Software as a service (SaaS)",https://golden.com/wiki/Enthuse-4N9KJ3A
Pivotshare,"Pivotshare is an Irvine, California-based company.",https://golden-storage-production.s3.amazonaws.com/topic_images/537f69ff27e44bfeabd93607bfe2671e.png,http://www.pivotshare.com,"Irvine, California","Software as a service (SaaS), Digital media, Mobile device, Content, Streaming media, Monetization, Cloud computing, Software, Entertainment industry",https://golden.com/wiki/Pivotshare-EAVREVY
AdXpose,AdXpose is a Seattle-based company founded in 2005.,https://golden-storage-production.s3.amazonaws.com/topic_images/6c69bd12393a4db4a6ca309a807c7594.png,http://www.adxpose.com,Seattle,"Advertising, Software as a service (SaaS), Cloud computing, Software",https://golden.com/wiki/AdXpose-DBEY3ZJ
Allvoices,"Allvoices is a Santa Monica, California-based company founded in 2017 by Claire Schmidt.",https://golden-storage-production.s3.amazonaws.com/topic_images/130a2f43edc24307a45e76a71264376e.png,http://www.allvoices.co,"Santa Monica, California","Business-to-business, Enterprise software, Software as a service (SaaS), Cloud computing, Software, Human resources",https://golden.com/wiki/Allvoices-99BZ5JG
Humedica,Humedica is a healthcare informatics company developing SaaS-based clinical business intelligence solutions. Acquired by UnitedHealth Group.,https://golden-storage-production.s3.amazonaws.com/topic_images/1fba758b6bdd40aa87ab918e89d340c5.png,https://www.optum.com/solutions/life-sciences/explore-data/advanced-analytics/humedica-northstar.html,Boston,"Life science, Vertical SaaS, Software as a service (SaaS), Cloud computing, Software",https://golden.com/wiki/Humedica-MN4WJ55
InvenQuery,"InvenQuery is a Kansas City, Kansas-based company founded in 2010 by Nathan Benjamin.",https://golden-storage-production.s3.amazonaws.com/topic_images/0f358c222cf64eec8ed8b9e190f30ee8.png,http://www.invenquery.com,"Kansas City, Kansas","Sustainability, E-commerce, Software as a service (SaaS), Cloud computing, Software",https://golden.com/wiki/InvenQuery-MN4WJX3
LeanData,"LeanData is a platform that enables revenue teams (marketing, sales, customer, and partner ops) to manage all go-to-market motions.",https://golden-storage-production.s3.amazonaws.com/topic_images/371014917e194e7f9b7ef7a6ab65d1c1.png,http://www.leandatainc.com,"Sunnyvale, California","Crowdsourcing, Customer relationship management (CRM), Enterprise software, Software as a service (SaaS), Enterprise, Data management, Marketing, Lead management, Cloud computing, Software",https://golden.com/wiki/LeanData-JNZVPXE
Votigo,Votigo is a company founded in 2006.,https://golden-storage-production.s3.amazonaws.com/topic_images/3b8072595e4c460aa72c83c009f8ce33.png,http://www.votigo.com,"India, Boulder, Colorado","Social media marketing, Software as a service (SaaS), Social media, Cloud computing, Software, Marketing",https://golden.com/wiki/Votigo-XKE65BZ
FutureFuel.io,FutureFuel.io provides a platform to help employees pay down their student debts. ,https://golden-storage-production.s3.amazonaws.com/topic_images/3f6fea3227c14698bd4146d252678772.jpeg,https://futurefuel.io/,"Boston, New York, New York, Iowa","Educational technology, Student loan, Debt relief, Financial technology, Payment system, Software as a service (SaaS), Financial services, Payment, Cloud computing, Software, Financial Wellness",https://golden.com/wiki/FutureFuel.io-639EBMD
Emi Labs,Emi Labs is a company providing an artificial intelligence powered recruitment assistant.,https://golden-storage-production.s3.amazonaws.com/topic_images/a658d330885e4509af0ece106a2fa6ec.png,http://emilabs.ai,San Francisco,"Recruitment, Enterprise software, Software as a service (SaaS), Cloud computing, Software, Chat (industry)",https://golden.com/wiki/Emi_Labs-VWR8Y3V
9Lenses,"9Lenses is a Vienna, Virginia-based company founded in 2011 by Edwin Miller.",https://golden-storage-production.s3.amazonaws.com/topic_images/8b0171646f98466ca1ebc59072dd82ee.png,http://www.9lenses.com,"Vienna, Virginia","Big data, Enterprise software, Software as a service (SaaS), Cloud computing, Software, Data analysis, Marketing, Retail",https://golden.com/wiki/9Lenses-AMBGWKJ
Argyle Social,Argyle Social is a company founded in 2010.,https://golden-storage-production.s3.amazonaws.com/topic_images/5f98134995ed4cf1aab8e37c02eb2700.png,http://argylesocial.com,"Durham, North Carolina, Switzerland","Social media marketing, Business-to-business, Software as a service (SaaS), Cloud computing, Software",https://golden.com/wiki/Argyle_Social-VWR88ZG
Shipwire,"Shipwire is a Santa Clara, California-based company founded in 2006 by Damon Schechter.",https://golden-storage-production.s3.amazonaws.com/topic_images/84894c157c434980a7ba384440bd8697.png,"http://www.shipwire.com, https://shipwire.com/","Santa Clara, California","Logistics, E-commerce, Software as a service (SaaS), Cloud computing, Software",https://golden.com/wiki/Shipwire-W4B66WK
Thismoment,Thismoment is a San Francisco-based company founded in 2008.,https://golden-storage-production.s3.amazonaws.com/topic_images/4d5e96ebcc42424fb20a0f4093a2e2dd.png,http://www.thismoment.com,San Francisco,"Software, Enterprise software, Software as a service (SaaS), Social, Content management, Cloud computing",https://golden.com/wiki/Thismoment-VWR88GK
Splurgy,Splurgy is a San Francisco-based company.,https://golden-storage-production.s3.amazonaws.com/topic_images/4f8133d4eb6444a298f06021214ab481.png,http://www.splurgy.com,San Francisco,"Social bookmarking, Software as a service (SaaS), Cloud computing, Software",https://golden.com/wiki/Splurgy-XKE663D
iContact,iContact is an affordable Email Marketing Solution founded by Aaron Houghton.,https://golden-storage-production.s3.amazonaws.com/topic_images/f170f0bc0f73423c99106fe510383bab.png,"http://www.icontact.com, http://icontact.com","Morrisville, North Carolina","Social media marketing, Software as a service (SaaS), Social media, Cloud computing, Software, Chat (industry), Email, Marketing, Digital marketing, Telecommunication, Email marketing",https://golden.com/wiki/iContact-PBWNNYV
Datorama,Datorama is a New York City-based company founded in 2012 by Efi Cohen.,https://golden-storage-production.s3.amazonaws.com/topic_images/29c286d167004f78a618f7d7ef0f4b0a.png,"http://www.datorama.com, http://datorama.com/",New York City,"Social media marketing, E-commerce, Software as a service (SaaS), Artificial Intelligence (AI), Analytics, Marketing, Cloud computing, Software, Data analysis, Retail",https://golden.com/wiki/Datorama-BWKXDZK
Phunware,"Phunware is an Austin, Texas-based company founded in 2009 by Alan Knitowski, Luan Dang and Alan Kane.",https://golden-storage-production.s3.amazonaws.com/topic_images/6b3dcf7943064752b2ea355709b18d63.png,http://www.phunware.com,"Austin, Texas","Mobile advertising, Enterprise software, Software as a service (SaaS), Cloud computing, Multiscreen as a Service (MaaS),, Solution Analysts, Software development",https://golden.com/wiki/Phunware-XKE6RN8
